"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018023","peptidyl-lysine trimethylation","55/2636","112/22777",8.462205914e-23,4.958852665604e-20,4.27159198051196e-20,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.39/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg3430.13",55
"GO:0051567","histone H3-K9 methylation","53/2636","112/22777",4.49142626850257e-21,2.28102686277307e-18,1.96489323466661e-18,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg3430.13",53
"GO:0031060","regulation of histone methylation","72/2636","190/22777",4.60027136457492e-21,2.28102686277307e-18,1.96489323466661e-18,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg2686.350/evm.model.ctg3062.90/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3600.136/evm.model.ctg397.500/evm.model.ctg4120.15/evm.model.ctg3324.431/evm.model.ctg3430.13",72
"GO:0051568","histone H3-K4 methylation","65/2636","161/22777",7.16361053873106e-21,3.2983309666186e-18,2.84120643547416e-18,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.39/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg2686.350/evm.model.ctg3062.90/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6",65
"GO:0045814","negative regulation of gene expression, epigenetic","102/2636","358/22777",1.55732696400512e-18,6.69235307331802e-16,5.76484191938739e-16,"evm.model.ctg1687.1/evm.model.ctg1687.10/evm.model.ctg1687.4/evm.model.ctg2120.131/evm.model.ctg2120.133/evm.model.ctg2120.35/evm.model.ctg2120.49/evm.model.ctg2120.56/evm.model.ctg2120.61/evm.model.ctg2120.65/evm.model.ctg2120.73/evm.model.ctg2120.77/evm.model.ctg2120.79/evm.model.ctg2245.10/evm.model.ctg2245.13/evm.model.ctg2245.15/evm.model.ctg2245.20/evm.model.ctg2245.4/evm.model.ctg2520.13/evm.model.ctg2520.15/evm.model.ctg2520.3/evm.model.ctg2520.9/evm.model.ctg2533.59/evm.model.ctg2844.5/evm.model.ctg2844.7/evm.model.ctg2857.21/evm.model.ctg2857.23/evm.model.ctg2857.33/evm.model.ctg2857.44/evm.model.ctg3154.11/evm.model.ctg3154.14/evm.model.ctg3154.6/evm.model.ctg3161.11/evm.model.ctg3161.18/evm.model.ctg3161.2/evm.model.ctg3214.3/evm.model.ctg3214.7/evm.model.ctg3225.11/evm.model.ctg3225.17/evm.model.ctg3225.22/evm.model.ctg3225.25/evm.model.ctg3225.30/evm.model.ctg3225.33/evm.model.ctg3225.5/evm.model.ctg3225.7/evm.model.ctg3287.13/evm.model.ctg3287.16/evm.model.ctg3287.19/evm.model.ctg3287.25/evm.model.ctg3335.24/evm.model.ctg3560.20/evm.model.ctg3560.25/evm.model.ctg3560.31/evm.model.ctg3560.40/evm.model.ctg3704.7/evm.model.ctg3754.5/evm.model.ctg3878.19/evm.model.ctg397.304/evm.model.ctg3978.13/evm.model.ctg3978.18/evm.model.ctg3978.3/evm.model.ctg3978.30/evm.model.ctg3978.8/evm.model.ctg4129.2/evm.model.ctg4129.5/evm.model.ctg4129.9/evm.model.ctg430.11/evm.model.ctg439.3/evm.model.ctg439.8/evm.model.ctg485.2/evm.model.ctg62.4/evm.model.ctg62.7/evm.model.ctg751.2/evm.model.ctg94.13/evm.model.ctg94.3/evm.model.ctg94.5/evm.model.ctg94.9/evm.model.ctg3203.11/evm.model.ctg3415.215/evm.model.ctg3415.216/evm.model.ctg3685.60/evm.model.ctg4001.15/evm.model.ctg4010.10/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg3638.245/evm.model.ctg3639.3/evm.model.ctg3644.1/evm.model.ctg3779.151/evm.model.ctg3214.5/evm.model.ctg2557.39/evm.model.ctg3365.203/evm.model.ctg3600.136/evm.model.ctg3978.19/evm.model.ctg4129.11/evm.model.ctg3324.431/evm.model.ctg317.89/evm.model.ctg136.58",102
"GO:0002415","immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor","20/2636","21/22777",3.25899491689524e-18,1.31296757714417e-15,1.13099988069884e-15,"evm.model.ctg2775.8/evm.model.ctg2775.9/evm.model.ctg2778.4/evm.model.ctg2778.5/evm.model.ctg2778.6/evm.model.ctg2778.9/evm.model.ctg2779.1/evm.model.ctg2779.2/evm.model.ctg2779.5/evm.model.ctg2804.1/evm.model.ctg319.1/evm.model.ctg3684.16/evm.model.ctg3684.18/evm.model.ctg3684.19/evm.model.ctg3684.21/evm.model.ctg3684.22/evm.model.ctg3684.23/evm.model.ctg3684.24/evm.model.ctg3684.25/evm.model.ctg3684.26",20
"GO:0061647","histone H3-K9 modification","56/2636","141/22777",8.65458127188484e-18,3.28161358109233e-15,2.82680595722554e-15,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg3644.1/evm.model.ctg3779.151/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg2607.117/evm.model.ctg3430.13",56
"GO:0002414","immunoglobulin transcytosis in epithelial cells","20/2636","22/22777",3.19251469341461e-17,1.14327498409726e-14,9.84825439050415e-15,"evm.model.ctg2775.8/evm.model.ctg2775.9/evm.model.ctg2778.4/evm.model.ctg2778.5/evm.model.ctg2778.6/evm.model.ctg2778.9/evm.model.ctg2779.1/evm.model.ctg2779.2/evm.model.ctg2779.5/evm.model.ctg2804.1/evm.model.ctg319.1/evm.model.ctg3684.16/evm.model.ctg3684.18/evm.model.ctg3684.19/evm.model.ctg3684.21/evm.model.ctg3684.22/evm.model.ctg3684.23/evm.model.ctg3684.24/evm.model.ctg3684.25/evm.model.ctg3684.26",20
"GO:1905269","positive regulation of chromatin organization","84/2636","282/22777",9.29358618275012e-17,3.1529713965267e-14,2.71599263789512e-14,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg3018.45/evm.model.ctg3195.7/evm.model.ctg3669.55/evm.model.ctg3669.56/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg1245.57/evm.model.ctg1245.60/evm.model.ctg3644.1/evm.model.ctg3779.151/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg2607.117/evm.model.ctg235.29/evm.model.ctg4120.15/evm.model.ctg3324.431/evm.model.ctg3337.83/evm.model.ctg3640.25/evm.model.ctg136.58",84
"GO:0034502","protein localization to chromosome","71/2636","220/22777",2.16965810629558e-16,6.99280807659065e-14,6.02365605826799e-14,"evm.model.ctg2533.59/evm.model.ctg3335.24/evm.model.ctg3878.19/evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg37.65/evm.model.ctg3280.22/evm.model.ctg3280.426/evm.model.ctg629.176/evm.model.ctg2879.3/evm.model.ctg739.2",71
"GO:0034968","histone lysine methylation","77/2636","252/22777",3.72234010969253e-16,1.11608442226905e-13,9.61403290081034e-14,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg2686.350/evm.model.ctg3062.90/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg3600.136/evm.model.ctg3324.431/evm.model.ctg3430.13",77
"GO:0031058","positive regulation of histone modification","73/2636","232/22777",3.80916185074761e-16,1.11608442226905e-13,9.61403290081034e-14,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg3018.45/evm.model.ctg3195.7/evm.model.ctg3669.55/evm.model.ctg3669.56/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg1245.57/evm.model.ctg1245.60/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg2607.117/evm.model.ctg235.29/evm.model.ctg4120.15/evm.model.ctg3337.83/evm.model.ctg3640.25",73
"GO:0009236","cobalamin biosynthetic process","16/2636","16/22777",9.94629313748976e-16,2.78755676366343e-13,2.40122179863883e-13,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:0098725","symmetric cell division","19/2636","24/22777",3.61343710360517e-14,9.70508982076621e-12,8.36003540417423e-12,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg1185.1/evm.model.ctg1185.2/evm.model.ctg2598.14/evm.model.ctg3254.2/evm.model.ctg3615.24/evm.model.ctg2812.5/evm.model.ctg3674.22/evm.model.ctg3790.1/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg345.2",19
"GO:0016571","histone methylation","79/2636","285/22777",5.89068307329773e-14,1.51885372361909e-11,1.30835171417455e-11,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg2686.350/evm.model.ctg3062.90/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg3600.136/evm.model.ctg397.500/evm.model.ctg4120.15/evm.model.ctg3324.431/evm.model.ctg3430.13",79
"GO:0018022","peptidyl-lysine methylation","77/2636","276/22777",8.45998463015206e-14,2.09742542022924e-11,1.80673760826122e-11,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2912.6/evm.model.ctg3798.2/evm.model.ctg3854.6/evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg2686.350/evm.model.ctg3062.90/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6/evm.model.ctg3280.22/evm.model.ctg3600.136/evm.model.ctg3324.431/evm.model.ctg3430.13",77
