"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0080084","5S rDNA binding","10/2218","13/20112",5.45309415143767e-08,1.77313513053199e-06,1.41650832796259e-06,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5",10
"GO:0016504","peptidase activator activity","31/2218","101/20112",6.89586044414877e-08,2.17219603990686e-06,1.7353069867677e-06,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg2786.3/evm.model.ctg2792.12/evm.model.ctg2792.13/evm.model.ctg3035.19/evm.model.ctg3591.31/evm.model.ctg3742.6/evm.model.ctg3743.1/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2992.31/evm.model.ctg3099.38",31
"GO:0004920","interleukin-10 receptor activity","11/2218","16/20112",7.38364332229397e-08,2.23252503346234e-06,1.78350214139378e-06,"evm.model.ctg2972.34/evm.model.ctg2972.35/evm.model.ctg2978.11/evm.model.ctg2990.12/evm.model.ctg2990.13/evm.model.ctg2990.14/evm.model.ctg3913.7/evm.model.ctg3913.8/evm.model.ctg3913.9/evm.model.ctg737.1/evm.model.ctg737.2",11
"GO:0035174","histone serine kinase activity","12/2218","19/20112",7.53034237477375e-08,2.23252503346234e-06,1.78350214139378e-06,"evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3640.25",12
"GO:0000182","rDNA binding","13/2218","23/20112",1.35530875528429e-07,3.90328921521874e-06,3.11822916629317e-06,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45",13
"GO:0016505","peptidase activator activity involved in apoptotic process","21/2218","55/20112",1.44392094387399e-07,4.04297864284716e-06,3.22982316392866e-06,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg2992.31/evm.model.ctg3099.38",21
"GO:0035325","Toll-like receptor binding","11/2218","17/20112",1.88227834314546e-07,5.12793667538007e-06,4.09656595307618e-06,"evm.model.ctg2564.63/evm.model.ctg2564.64/evm.model.ctg2564.65/evm.model.ctg2564.66/evm.model.ctg3505.5/evm.model.ctg3690.2/evm.model.ctg98.33/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg2710.10/evm.model.ctg3606.24",11
"GO:0043295","glutathione binding","16/2218","35/20112",2.35928451361325e-07,6.09784305056962e-06,4.87139717385731e-06,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:1900750","oligopeptide binding","16/2218","35/20112",2.35928451361325e-07,6.09784305056962e-06,4.87139717385731e-06,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:0034061","DNA polymerase activity","19/2218","48/20112",2.90376744401412e-07,7.13901849650301e-06,5.70316327258229e-06,"evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg1345.21/evm.model.ctg3196.3/evm.model.ctg3218.1/evm.model.ctg3890.43/evm.model.ctg3985.20/evm.model.ctg1220.2/evm.model.ctg3129.56/evm.model.ctg3528.44/evm.model.ctg3071.9/evm.model.ctg3928.69/evm.model.ctg1345.20/evm.model.ctg3196.4/evm.model.ctg3985.19/evm.model.ctg874.2",19
"GO:1901567","fatty acid derivative binding","19/2218","48/20112",2.90376744401412e-07,7.13901849650301e-06,5.70316327258229e-06,"evm.model.ctg1245.147/evm.model.ctg397.307/evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2272.11/evm.model.ctg2868.14/evm.model.ctg2868.18/evm.model.ctg3500.10/evm.model.ctg3500.6/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",19
"GO:0016722","oxidoreductase activity, acting on metal ions","16/2218","36/20112",3.81206487221737e-07,9.14895569332169e-06,7.30884618357466e-06,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:0140375","immune receptor activity","49/2218","214/20112",4.75658237554613e-07,1.11503140338384e-05,8.90767568492728e-06,"evm.model.ctg2775.8/evm.model.ctg2775.9/evm.model.ctg2778.4/evm.model.ctg2778.5/evm.model.ctg2778.6/evm.model.ctg2778.9/evm.model.ctg2779.1/evm.model.ctg2779.2/evm.model.ctg2779.5/evm.model.ctg2804.1/evm.model.ctg319.1/evm.model.ctg3684.16/evm.model.ctg3684.18/evm.model.ctg3684.19/evm.model.ctg3684.21/evm.model.ctg3684.22/evm.model.ctg3684.23/evm.model.ctg3684.24/evm.model.ctg3684.25/evm.model.ctg3684.26/evm.model.ctg2972.34/evm.model.ctg2972.35/evm.model.ctg2978.11/evm.model.ctg2990.12/evm.model.ctg2990.13/evm.model.ctg2990.14/evm.model.ctg3913.7/evm.model.ctg3913.8/evm.model.ctg3913.9/evm.model.ctg737.1/evm.model.ctg737.2/evm.model.ctg1757.112/evm.model.ctg23.2/evm.model.ctg2635.11/evm.model.ctg3000.5/evm.model.ctg3563.2/evm.model.ctg1858.2/evm.model.ctg3016.1/evm.model.ctg3770.21/evm.model.ctg3920.8/evm.model.ctg1169.2/evm.model.ctg3527.43/evm.model.ctg3246.3/evm.model.ctg800.486/evm.model.ctg2978.6/evm.model.ctg2990.19/evm.model.ctg3913.3/evm.model.ctg2583.57/evm.model.ctg2583.58",49
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","46/2218","197/20112",5.84996966901418e-07,1.3401748696287e-05,1.07062842028609e-05,"evm.model.ctg3627.40/evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg3631.92/evm.model.ctg2769.4/evm.model.ctg3369.3/evm.model.ctg3496.1/evm.model.ctg650.3/evm.model.ctg800.498/evm.model.ctg2943.19/evm.model.ctg3709.35/evm.model.ctg4059.2/evm.model.ctg4059.4/evm.model.ctg643.14/evm.model.ctg2645.4/evm.model.ctg2645.5/evm.model.ctg3266.2/evm.model.ctg3462.6/evm.model.ctg1122.105/evm.model.ctg3662.16/evm.model.ctg2554.5/evm.model.ctg3732.2/evm.model.ctg2788.52/evm.model.ctg3588.42/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg3181.14/evm.model.ctg441.13/evm.model.ctg3181.15/evm.model.ctg441.14/evm.model.ctg3324.272/evm.model.ctg1556.119/evm.model.ctg3839.3/evm.model.ctg800.499",46
"GO:0070576","vitamin D 24-hydroxylase activity","8/2218","10/20112",7.92736160908491e-07,1.77572900043502e-05,1.41858049846783e-05,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17",8
"GO:0008173","RNA methyltransferase activity","24/2218","75/20112",8.72690461234937e-07,1.91233040201047e-05,1.52770755799709e-05,"evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg1245.68/evm.model.ctg1245.69/evm.model.ctg1245.70/evm.model.ctg1245.71/evm.model.ctg236.86/evm.model.ctg2748.213/evm.model.ctg766.1/evm.model.ctg766.2/evm.model.ctg935.5/evm.model.ctg935.6/evm.model.ctg2748.353/evm.model.ctg2748.354/evm.model.ctg36.4/evm.model.ctg4133.11/evm.model.ctg2620.61/evm.model.ctg42.7/evm.model.ctg3086.7/evm.model.ctg757.27/evm.model.ctg95.1",24
"GO:0008513","secondary active organic cation transmembrane transporter activity","9/2218","13/20112",1.12199267119548e-06,2.4063161969469e-05,1.92233906710984e-05,"evm.model.ctg2475.75/evm.model.ctg269.2/evm.model.ctg2782.12/evm.model.ctg2782.3/evm.model.ctg2790.5/evm.model.ctg3224.13/evm.model.ctg3951.20/evm.model.ctg4021.12/evm.model.ctg4021.18",9
"GO:0008391","arachidonic acid monooxygenase activity","13/2218","28/20112",2.60231096472365e-06,5.28882323448511e-05,4.2250937493537e-05,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg2606.58",13
"GO:0008392","arachidonic acid epoxygenase activity","13/2218","28/20112",2.60231096472365e-06,5.28882323448511e-05,4.2250937493537e-05,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg2606.58",13
"GO:0004865","protein serine/threonine phosphatase inhibitor activity","8/2218","11/20112",2.62342422345491e-06,5.28882323448511e-05,4.2250937493537e-05,"evm.model.ctg2828.11/evm.model.ctg3128.17/evm.model.ctg3798.12/evm.model.ctg396.9/evm.model.ctg3982.15/evm.model.ctg134.3/evm.model.ctg2866.52/evm.model.ctg509.1",8
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","16/2218","41/20112",3.13628426492421e-06,6.19877360596785e-05,4.95202778672244e-05,"evm.model.ctg1177.10/evm.model.ctg2718.3/evm.model.ctg3147.5/evm.model.ctg3449.88/evm.model.ctg3512.1/evm.model.ctg3632.2/evm.model.ctg3948.4/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg2340.82/evm.model.ctg2675.5/evm.model.ctg397.498/evm.model.ctg397.500",16
"GO:0015226","carnitine transmembrane transporter activity","9/2218","15/20112",6.38422871950465e-06,0.000123755818255013,9.88650803728959e-05,"evm.model.ctg2475.75/evm.model.ctg269.2/evm.model.ctg2782.12/evm.model.ctg2782.3/evm.model.ctg2790.5/evm.model.ctg3224.13/evm.model.ctg3951.20/evm.model.ctg4021.12/evm.model.ctg4021.18",9
"GO:0001016","RNA polymerase III transcription regulatory region sequence-specific DNA binding","12/2218","26/20112",6.86964631332136e-06,0.000130652895921282,0.000104374963846889,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5/evm.model.ctg2583.6/evm.model.ctg3377.9",12
"GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","22/2218","73/20112",7.43614362055767e-06,0.00013880801425041,0.000110889861008316,"evm.model.ctg2738.3/evm.model.ctg3184.12/evm.model.ctg3572.9/evm.model.ctg3647.4/evm.model.ctg902.27/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg3560.55/evm.model.ctg4020.2/evm.model.ctg2518.3/evm.model.ctg2532.7/evm.model.ctg2949.58/evm.model.ctg2562.33/evm.model.ctg3449.67/evm.model.ctg3512.21/evm.model.ctg2583.72/evm.model.ctg3878.149/evm.model.ctg1918.177/evm.model.ctg1918.178/evm.model.ctg2571.137",22
"GO:0071949","FAD binding","16/2218","44/20112",9.18137249048519e-06,0.000168269517643801,0.000134425836463563,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:0101005","deubiquitinase activity","34/2218","144/20112",1.28495076461884e-05,0.000231291137631392,0.000184772055438612,"evm.model.ctg3100.18/evm.model.ctg1886.4/evm.model.ctg1886.5/evm.model.ctg2943.16/evm.model.ctg2994.14/evm.model.ctg3009.10/evm.model.ctg3009.9/evm.model.ctg3034.15/evm.model.ctg3034.16/evm.model.ctg3401.20/evm.model.ctg3401.21/evm.model.ctg3508.8/evm.model.ctg3529.52/evm.model.ctg4059.7/evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg1170.3/evm.model.ctg2648.2/evm.model.ctg2748.56/evm.model.ctg3453.57/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg2683.299/evm.model.ctg3461.46/evm.model.ctg2855.4/evm.model.ctg973.13/evm.model.ctg365.8",34
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","13/2218","32/20112",1.57798271485983e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2493.436/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",13
"GO:0015035","protein-disulfide reductase activity","15/2218","41/20112",1.60094024454169e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg2738.3/evm.model.ctg3184.12/evm.model.ctg3572.9/evm.model.ctg3647.4/evm.model.ctg902.27/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg2518.3/evm.model.ctg2532.7/evm.model.ctg2949.58/evm.model.ctg2583.72/evm.model.ctg3878.149/evm.model.ctg2571.137",15
"GO:0030343","vitamin D3 25-hydroxylase activity","8/2218","13/20112",1.66760210056711e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17",8
"GO:0070643","vitamin D 25-hydroxylase activity","8/2218","13/20112",1.66760210056711e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17",8
"GO:0000992","RNA polymerase III cis-regulatory region sequence-specific DNA binding","10/2218","20/20112",1.69405659418995e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5",10
"GO:0004974","leukotriene receptor activity","10/2218","20/20112",1.69405659418995e-05,0.000275420814023141,0.000220026026240291,"evm.model.ctg3276.6/evm.model.ctg3600.39/evm.model.ctg745.7/evm.model.ctg1260.5/evm.model.ctg1260.7/evm.model.ctg3886.4/evm.model.ctg3891.2/evm.model.ctg4116.3/evm.model.ctg100.3/evm.model.ctg1883.7",10
"GO:0016435","rRNA (guanine) methyltransferase activity","7/2218","10/20112",1.74370108932958e-05,0.000278992174292732,0.000222879086606036,"evm.model.ctg1245.68/evm.model.ctg1245.69/evm.model.ctg1245.70/evm.model.ctg1245.71/evm.model.ctg236.86/evm.model.ctg2620.61/evm.model.ctg42.7",7
"GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","13/2218","33/20112",2.34151670079563e-05,0.000368788880375311,0.000294615176991555,"evm.model.ctg1277.3/evm.model.ctg2395.1/evm.model.ctg2395.2/evm.model.ctg3140.3/evm.model.ctg3140.4/evm.model.ctg3735.15/evm.model.ctg3735.16/evm.model.ctg2757.10/evm.model.ctg3377.21/evm.model.ctg3710.7/evm.model.ctg2480.133/evm.model.ctg3537.10/evm.model.ctg3941.2",13
"GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","30/2218","124/20112",2.469693641765e-05,0.000382992490907557,0.000305962046307729,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg3560.55/evm.model.ctg4020.2/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg2168.5/evm.model.ctg3572.2/evm.model.ctg396.30/evm.model.ctg2992.31/evm.model.ctg3099.38/evm.model.ctg2340.21/evm.model.ctg423.33",30
"GO:0005525","GTP binding","76/2218","432/20112",2.53743825280894e-05,0.000387536024065365,0.000309591748548459,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.39/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2487.9/evm.model.ctg2704.27/evm.model.ctg3071.10/evm.model.ctg348.3/evm.model.ctg3650.89/evm.model.ctg3656.3/evm.model.ctg3928.70/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg3638.53/evm.model.ctg1453.5/evm.model.ctg2970.11/evm.model.ctg3886.55/evm.model.ctg3891.56/evm.model.ctg2723.7/evm.model.ctg2976.22/evm.model.ctg801.2/evm.model.ctg2475.70/evm.model.ctg2790.14/evm.model.ctg4021.23/evm.model.ctg2847.26/evm.model.ctg2852.5/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3280.535/evm.model.ctg3459.9",76
"GO:0016854","racemase and epimerase activity","12/2218","29/20112",2.68879389827874e-05,0.000404523022308204,0.000323162188874035,"evm.model.ctg3711.10/evm.model.ctg400.31/evm.model.ctg4119.3/evm.model.ctg4119.4/evm.model.ctg47.1/evm.model.ctg47.2/evm.model.ctg1010.17/evm.model.ctg3208.14/evm.model.ctg3235.12/evm.model.ctg3235.13/evm.model.ctg3671.7/evm.model.ctg1010.15",12
"GO:0019825","oxygen binding","16/2218","48/20112",3.23317533344435e-05,0.000479270696487045,0.000382876026328937,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17/evm.model.ctg1147.2/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2493.436/evm.model.ctg3744.47/evm.model.ctg498.51",16
"GO:0032550","purine ribonucleoside binding","78/2218","450/20112",3.39190090520925e-05,0.000490981538536425,0.000392231492251843,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.39/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg2487.9/evm.model.ctg2704.27/evm.model.ctg3071.10/evm.model.ctg348.3/evm.model.ctg3650.89/evm.model.ctg3656.3/evm.model.ctg3928.70/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg3638.53/evm.model.ctg1453.5/evm.model.ctg2970.11/evm.model.ctg3886.55/evm.model.ctg3891.56/evm.model.ctg2723.7/evm.model.ctg2976.22/evm.model.ctg801.2/evm.model.ctg2628.14/evm.model.ctg3191.11/evm.model.ctg2475.70/evm.model.ctg2790.14/evm.model.ctg4021.23/evm.model.ctg2847.26/evm.model.ctg2852.5/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3280.535/evm.model.ctg3459.9",78
"GO:0045504","dynein heavy chain binding","13/2218","34/20112",3.40959401761406e-05,0.000490981538536425,0.000392231492251843,"evm.model.ctg3200.2/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg3452.11/evm.model.ctg3452.17/evm.model.ctg3508.17",13
"GO:0008390","testosterone 16-alpha-hydroxylase activity","8/2218","14/20112",3.5134386289213e-05,0.000498809315204601,0.000398484885266833,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17",8
"GO:0061134","peptidase regulator activity","57/2218","303/20112",3.80391045461628e-05,0.000532547463646279,0.000425437353476821,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg2786.3/evm.model.ctg2792.12/evm.model.ctg2792.13/evm.model.ctg3035.19/evm.model.ctg3591.31/evm.model.ctg3742.6/evm.model.ctg3743.1/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg2620.19/evm.model.ctg3636.19/evm.model.ctg3953.24/evm.model.ctg3560.55/evm.model.ctg4020.2/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2517.4/evm.model.ctg2539.5/evm.model.ctg3782.33/evm.model.ctg3787.2/evm.model.ctg3930.29/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3212.8/evm.model.ctg3711.23/evm.model.ctg64.1/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg2168.5/evm.model.ctg3572.2/evm.model.ctg3598.7/evm.model.ctg3600.346/evm.model.ctg396.30/evm.model.ctg2992.31/evm.model.ctg3099.38/evm.model.ctg2340.21/evm.model.ctg3621.32/evm.model.ctg423.33",57
